Date,Text,Favourites,Retweet,User,Sentiment,Sentiment Class
02/Jun/2019,Swami Sharanam Hope the trying testing day are over once for all ReviewPetitions ReadyToWait,3.0,0.0,pointponder,1,Positive
02/Jun/2019,May DharmaSastha bless all today ReadyToWait ReviewPetitions,823.0,211.0,lotophagus,1,Positive
02/May/2019,ayyappabhakthasangamam ReadyToRoar Hindu kerala ReadyToWait Ayyappa devotee Gathered together Kerala for,1.0,1.0,trancekhailas,1,Positive
02/May/2019,please find the unroll here Thread Here are the update for today hearing,0.0,0.0,threadreaderapp,1,Positive
02/May/2019,Hallo please find the unroll here Thread Here are the update for today hearing,8.0,9.0,threadreaderapp,1,Positive
02/May/2019,Saluti you can read here Thread Here are the update for today hearing the,0.0,1.0,threadreaderapp,0,Neutral
02/May/2019,Swami Sharanam nWe are ReadyToWait Nothing more say Hope and pray the court hears our plea tomorrow xbb xbb xbb nAy,208.0,89.0,VinodMythili,-1,Negative
02/May/2019,further informed the court that Readytowait movement the brainchild the member,108.0,31.0,People4Dharma,0,Neutral
02/May/2019,What poor Hindus India who merely shed blood amp personally sacrificed for Mandirs know Dindoo struggle,12.0,16.0,AmrikiDindoo,-1,Negative
02/Apr/2019,Dindoo Amrikis have been following tradition putting clothes Amriki team named after,0.0,0.0,AmrikiDindoo,0,Neutral
02/Apr/2019,Shame ignorant Hindu hating feminist will stan,0.0,0.0,HateLeftistScum,-1,Negative
02/Feb/2019,Hoping see similar article and ReadyToWait,0.0,2.0,DEVenDrapai,1,Positive
02/Nov/2019,Bots again the evening nDo you know anything about nMother amp sister Kerala are pro,0.0,0.0,ShashiGangadhar,0,Neutral
02/Nov/2019,Mam this hashtag appears every evening same group people nThey are trying defeat,1.0,1.0,ShashiGangadhar,-1,Negative
02/Nov/2019,Hav Look justice prevailing judiciary isnt the moral compass all managed,0.0,2.0,neeraj_p,1,Positive
02/Nov/2019,Bulk message for fake propaganda Sabkasabarimala nTrying create wave like the intolerance wave before judg,0.0,0.0,ShashiGangadhar,-1,Negative
02/Nov/2019,will never stand and support this crook Always remember his insult devotee May Bhagw,0.0,0.0,iVimalNair,-1,Negative
02/Nov/2019,Another Great video TheShamSharmaShow Save,0.0,0.0,jadhavdj11,1,Positive
02/Nov/2019,When Judges like you brand Ayyapa naishtika brahmachariya untouchablity towards woman and denies,3.0,5.0,GuruPrashanth_r,-1,Negative
02/Nov/2019,neo judiciary and neo ruler let down SADHU and SAADHAK will will pro,0.0,1.0,Patriotofbharat,0,Neutral
02/Nov/2019,They were praying for,4.0,1.0,neha_aks,1,Positive
02/Nov/2019,Why there news about Karma Samithi young woman planning defile holy temple again,0.0,1.0,ShashiGangadhar,0,Neutral
02/Nov/2019,Pseudo secular bullsht nMinority appeasing commie govt kerala conspired with anti,0.0,2.0,neeraj_p,-1,Negative
02/Nov/2019,savesabarimala from Terror,0.0,0.0,pcjodukallu,-1,Negative
02/Nov/2019,Save nHinduism like Banyan tree with several offshoot Each one maybe,1.0,2.0,PuneRajesh,1,Positive
02/Oct/2019,didn say about sabarimala vavar dargah savesabarimala,0.0,0.0,ara_windb4r,0,Neutral
02/Oct/2019,video Temple Rajivji showing the whole issue and also inhumane atrocity done the name,0.0,1.0,ExpAnubhav,0,Neutral
02/Oct/2019,Bhagwan Ayyappa Temple stand strong Hindu pillar the region which unacceptable for many,1.0,1.0,ExpAnubhav,1,Positive
02/Oct/2019,not case gender discrimination simply fulfilling the wish our deity which const,4.0,1.0,ExpAnubhav,1,Positive
02/Oct/2019,Seriously will fight for this way Sabka trending and nothing countering,3.0,3.0,ExpAnubhav,-1,Negative
02/Oct/2019,Those who want defy thousand year old Sabrimala tradition should send the place they deserve Save,1.0,4.0,ShaileshTewarie,1,Positive
02/Oct/2019,Sabka temple tradition matter faith and those have the faith should follow the rule particular,1.0,0.0,ShaileshTewarie,1,Positive
02/Oct/2019,temple not some hotel airport Check Hindu woman have already rejected people like you,197.0,72.0,AdiShankaraa,-1,Negative
02/Oct/2019,The Save movement conspiracy and are their agent get Hindus,3.0,1.0,BramhaKamal,-1,Negative
02/Oct/2019,This Kerala Model SFI goon allowed manhandle police free their comrade from custody courage sto,144.0,176.0,PartyVillage017,1,Positive
02/Oct/2019,Save nRequest everyone listen this important,0.0,0.0,PuneRajesh,1,Positive
02/Oct/2019,Can you see his smile savesabarimala RSS activist Krishnakumarji Pandalam got bail doe not have,915.0,475.0,PartyVillage017,1,Positive
02/Oct/2019,Pick the Day TDB Padmakumar sabarimalareview sabarimalacase,0.0,0.0,pennewstweet,0,Neutral
02/Sep/2019,Kerala Devaswom Board should renamed Rakshasam Board which behaving like group Rakshasas with the guida,3.0,3.0,gopanothera,1,Positive
02/Sep/2019,Pick the Day TDB Padmakumar sabarimalareview sabarimalacase,0.0,0.0,pennewstweet,0,Neutral
02/Sep/2019,Very Correct The hashtag savesabarimala ha never been the limelight for more than,6.0,6.0,iyer_rn,0,Neutral
02/Sep/2019,Acharya Sabha should empowered make any change our Smritis and custom Court interference mean throwing,3.0,3.0,ayush4bharat,0,Neutral
02/Sep/2019,Trend interference court they may even accept PIL against Tirupati Balaji having wife saying it agai,0.0,2.0,ayush4bharat,1,Positive
02/Sep/2019,Upword Digest The Central Government must act now savesabarimala via,0.0,0.0,HopefulAtDes,0,Neutral
02/Sep/2019,Activism desecrate wa conspiracy Women who filed case said they were misled amp withdrew case Yet,1.0,0.0,ayush4bharat,-1,Negative
02/Sep/2019,Swami Kamalananda Bharati lamented that there only archakas mandala Most archakas have migrated left,2.0,2.0,ayush4bharat,-1,Negative
02/Sep/2019,For year Hindu temple amp custom were attacked The British introduced many Acts criminalize jaatis po,5.0,5.0,ayush4bharat,-1,Negative
02/Sep/2019,Former Adv Gen Sri Ramakrishna Reddyji gave overview customary right religion must create public pre,4.0,1.0,ayush4bharat,1,Positive
02/Sep/2019,Save program Parirakshana Samiti Bhagyanagar Anantalakshmiji sensitised the audien,50.0,32.0,ayush4bharat,1,Positive
02/Sep/2019,Save Bishop Yohannan Believers Church ha got the ownership right the land,1.0,1.0,PuneRajesh,1,Positive
02/Sep/2019,Save motive behind Kerala govt destroy tradition airport near Saba,0.0,0.0,PuneRajesh,-1,Negative
02/Sep/2019,now you are the only hope solve Savesabarimala make law urgently protect our sentiment,0.0,0.0,msgsethug,1,Positive
02/Sep/2019,Pick the Day TDB Padmakumar sabarimalareview sabarimalacase sabarimalatemple,0.0,0.0,pennewstweet,0,Neutral
02/Aug/2019,Just saw This tweet failed amp saved Tweeting again Glimpse the huge chain volunteer protesting for,2.0,2.0,MohnishGDelhi,-1,Negative
02/Aug/2019,Save nAll Devasom board employee Kerala can help Save tra,6.0,4.0,PuneRajesh,1,Positive
02/Aug/2019,BoothShaktiBJP Save CropLikeTheHindu Modi SonarBangla IntolerantIndian Ladakh RahulLieCaught,0.0,0.0,TryBel_Marriage,1,Positive
02/Aug/2019,Calling CryptoJew nThis proof the Save nothing but conspiracy Christia,1.0,0.0,BramhaKamal,1,Positive
02/Aug/2019,Save Travancore Devasom board namak haram traitor ntemple which feed,0.0,0.0,PuneRajesh,1,Positive
02/Aug/2019,Anti Hindu propaganda have any idea about Ayyappa Swamy issue Real Hindu,1.0,1.0,HateLeftistScum,-1,Negative
02/Aug/2019,Anti Hindu propaganda have any idea about Ayyappa Swamy issue Real Hindu,2.0,1.0,HateLeftistScum,-1,Negative
02/Aug/2019,What this Most them are north Indians supporting movement for desecration holy temple Must fashio,1.0,0.0,ShashiGangadhar,1,Positive
02/Aug/2019,Save nFinally what the devasom board did not employee have done they have come,6.0,3.0,PuneRajesh,1,Positive
02/Aug/2019,Idiot David forget about first look your nun victim who got raped Pastors and fight for thei,3.0,0.0,RamanaSuresh,-1,Negative
02/Aug/2019,wao wao wao Activist woman who attempted Enter Sabrimala fraud amp paid fine lakh nHello PaidMedia can,0.0,0.0,devsark,-1,Negative
02/Aug/2019,Hopes that Supreme Court will make correct judgement this time Save tradition,1.0,0.0,Dharmaraksha1,1,Positive
02/Aug/2019,Save Kerala govt opposed even hearing review petition Ideally the,1.0,0.0,PuneRajesh,1,Positive
02/Aug/2019,Kanakadurga return home but husband and family shift rented house Kanakadurga,0.0,0.0,pennewstweet,0,Neutral
02/Aug/2019,get from CPIM Should Hindus vote for these fancy figure,0.0,0.0,ShashiGangadhar,0,Neutral
02/Aug/2019,savesabarimala Govt way party give opinion Hindu issue,0.0,0.0,nadella3,1,Positive
02/Aug/2019,What right devasomboard have against own people will Remove non believer from temple management,0.0,0.0,ranjisvoice,0,Neutral
02/Aug/2019,Today Cochin Save,1.0,0.0,iyer_rn,1,Positive
02/Jul/2019,our country value for our ritual and belief Very sad that also not trying know what,0.0,0.0,mahiuppala,-1,Negative
02/Jul/2019,Devaswom turn draw flak protest tomorrow TDB,0.0,0.0,pennewstweet,-1,Negative
02/Jul/2019,have carry this legacy religious independence and not destroy depriving the religious freedom the,1.0,0.0,ShreehariK,1,Positive
02/Jul/2019,Regarding Purification ritual conducted after entry two woman with procreation capacity,1.0,1.0,ShreehariK,0,Neutral
02/Jul/2019,These two bit amp are ready Are ready guyzz Save,8.0,4.0,DurgaMenon,1,Positive
02/Jul/2019,Save from what nYou such hypocrite you think,0.0,0.0,AsaurRahman,1,Positive
02/Jul/2019,Kanakadurga return home but husband and family shift rented house Kanakadurga,0.0,0.0,pennewstweet,0,Neutral
02/Jul/2019,Congress party didn uttered single word for sabarimala issue but they want triple talaq scrapped wow thts,0.0,0.0,sainimanjesh,1,Positive
02/Jul/2019,Kashmir gone KashmiriPandits nKerala heading towards one nTN will follow suit nUnles,2.0,1.0,aamalwaparty,0,Neutral
02/Jul/2019,ModiUnstoppable build RamMandir and give solution Save otherwise will another vajapayee,2.0,2.0,yaksha_09,1,Positive
02/Jul/2019,Devaswom turn draw flak protest tomorrow TDB,0.0,0.0,pennewstweet,-1,Negative
02/Jul/2019,Kerala ha become sinful state where commie and bigot from Muslim Christains have joined stamp out,3.0,3.0,iamnikhilnanda,-1,Negative
02/Jul/2019,Save Hindus shud know that present day Commi Govts TDB Political party nonreligious constitutional aut,0.0,0.0,navin_asti,1,Positive
02/Jul/2019,nPlease follow this link follow court proceeding,1.0,0.0,Hindu108,0,Neutral
02/Jul/2019,Guha Please understand that there exclusion woman the ground biologica,0.0,0.0,ravee011,0,Neutral
02/Jul/2019,These feminazi bitch have threatened enter temple again feb Save,0.0,1.0,Hindu108,-1,Negative
02/Jul/2019,LOL ppl are ready punish the govt amp they will But what important safeguard,0.0,0.0,Vrikodhara,1,Positive
02/Jul/2019,Secularist politician who rule these state are supporting these fundamental Save,0.0,1.0,jaymohan,1,Positive
02/Jul/2019,ppl can dethrone Indira Gandhi they can the same wid Wait watch result Save devaswomBoard,0.0,1.0,SamarthStudy,1,Positive
02/Jul/2019,ayodhyarammandir Save will not forget that only Modi bjp r are likely work for this when,0.0,0.0,vinaya_pai,1,Positive
02/Jul/2019,need avoid politics this People want the tradition amp custom protected Lea,39.0,9.0,Dharmaraksha1,1,Positive
02/Jul/2019,Board NOBODY decide that Board acting agent the atheist led commi govt nThe,5.0,4.0,DurgaMenon,0,Neutral
02/Jul/2019,Thank you all woman right organization You have conveniently forgotten rape nun amp lack justice for the,5.0,1.0,KKadyar,-1,Negative
02/Jul/2019,Seems like prejudiced partial secular antihindu Supreme Court against Hindus nHad been community India,3.0,0.0,Sahayamarylove,1,Positive
02/Jul/2019,Kanakadurga return home but husband and family shift rented house Kanakadurga,0.0,0.0,pennewstweet,0,Neutral
02/Jul/2019,Another Taliban medium FakeNews presstitues say number woman managed enter loll these,2.0,0.0,sidhu81m,1,Positive
02/Jul/2019,issue trampled unjudicious mind who hav not yet interpreted constitution applicability area,0.0,0.0,usdpglobal,0,Neutral
02/Jul/2019,Nice Hope being Peenari poster girl wa worth all this Save,0.0,0.0,kittylo33,1,Positive
02/Jul/2019,commis and scamgress join hand bengal pretend fight kerala these two scam party betrayed,1.0,0.0,sk_6352,-1,Negative
02/Jul/2019,Let noted our Supreme Court Judges first before delivering the final verdict savesabarimala,5.0,3.0,satyannair1,1,Positive
02/Jul/2019,Year end magazine deal from xbe xbb xbf xbe savekeralafromRSS Savesabarimala,0.0,0.0,globalvibestore,0,Neutral
02/Jul/2019,Both the ruling party and the opposition party are supporting the sabarimala issue then why don they overrule the,0.0,0.0,Dhwarakesh3,1,Positive
02/Jul/2019,Biased temple board controlled commie which making this decision not temple itself,1.0,0.0,HateLeftistScum,-1,Negative
02/Jul/2019,Commie government allowed crore devaswom board now what devotee,2.0,1.0,BaskarS75809130,1,Positive
02/Jul/2019,True This going hurt BJPs prospect winning some seat coming electi,3.0,0.0,ShashiGangadhar,1,Positive
02/Jul/2019,Why you have pain when she Sharing her view,1.0,0.0,Eppudenti,-1,Negative
02/Jul/2019,Courts continue interfere Hindu temple refusing accept denominational status for Hindus,1.0,0.0,shivomarts,0,Neutral
02/Jul/2019,Save ha shown his true colour again His crony appointee Dewaswam Board have sub,197.0,106.0,blsanthosh,1,Positive
02/Jul/2019,Save nMs Jaising indicated the Fundamental Duty Article develop the scientif,2.0,0.0,PuneRajesh,1,Positive
02/Jul/2019,Rehana Fathima who attempted trek with tacit support CPI govt jailed cheque fraud case,6.0,4.0,NetaMedia,-1,Negative
02/Jun/2019,Such insensitive anti hindu statement out ignorance know there,3.0,0.0,HateLeftistScum,-1,Negative
02/Jun/2019,savesabarimala proponent need understand the difference between custom amp religious practice The stand,0.0,0.0,Manas_Ram,0,Neutral
02/Jun/2019,Please need nail the anti hindu coffin hard that they won raise again,0.0,0.0,ohmtweets,1,Positive
02/Jun/2019,Courts must DEFINE first what purpose Constitution amp applicability before stamping,1.0,0.0,usdpglobal,0,Neutral
02/Nov/2019,Let makesure give shoutout all female friend check the Temple Join the movement,0.0,0.0,arti_316,1,Positive
02/Nov/2019,What are you waiting for let support nJoin the movement now SabKa,0.0,0.0,arti_316,1,Positive
02/Nov/2019,you haven yet then checkout the video Sabka,0.0,0.0,arti_316,0,Neutral
02/Nov/2019,Requesting all the woman join the movement Temple SabKa,0.0,0.0,dusht_makhi88,1,Positive
02/Nov/2019,Hey everyone don miss the opportunity become part this movement SabKa,0.0,0.0,dusht_makhi88,1,Positive
02/Nov/2019,Much needed initiative with strong message Sabka,0.0,0.0,dusht_makhi88,1,Positive
02/Nov/2019,Though decision allow woman into the Sabka ha been accepted the temple board there are peop,0.0,0.0,GarimaRathi51,1,Positive
02/Nov/2019,Inflicting violence woman the basis religious sentiment wrong SabKa,1.0,0.0,ScoopWhoop,-1,Negative
02/Nov/2019,Though decision allow woman into the Sabka ha been accepted the temple board there are peop,0.0,0.0,fangs_vampire,1,Positive
02/Nov/2019,Sabka Now watch this video and take decision time,0.0,0.0,SaikatGon1,0,Neutral
02/Nov/2019,Now everyone can support Sabka movement fight against discrimination,0.0,0.0,SaikatGon1,0,Neutral
02/Nov/2019,Calling everyone support all the woman Sabka,0.0,0.0,SaikatGon1,1,Positive
02/Nov/2019,Let all get together and our bit make statement SabKa,0.0,0.0,BeyondEllipses,0,Neutral
02/Nov/2019,Time come forward and support the woman who wish sabarimala Sabka,0.0,0.0,arti_316,1,Positive
02/Nov/2019,Let makesure all support and celebrate the Supreme Court decision Sabka,0.0,0.0,arti_316,1,Positive
02/Nov/2019,really important show them how powerful woman are SabKa,0.0,0.0,arti_316,1,Positive
02/Nov/2019,People makesure support Sabka movement fight against discrimination,0.0,0.0,dusht_makhi88,0,Neutral
02/Nov/2019,Definitely brilliant initiative with strong message Sabka,0.0,0.0,dusht_makhi88,1,Positive
11/Feb/2019,Now everyone can support Sabka movement fight against discrimination,0.0,0.0,harshf1,0,Neutral
11/Feb/2019,This great movement and should all join and support this wonderful movement Sabka,0.0,0.0,dash_crazy5,1,Positive
11/Feb/2019,all woman should come together and check show support for this movement Sabka,0.0,0.0,dash_crazy5,1,Positive
11/Feb/2019,Though decision allow woman into the Sabka ha been accepted the temple board there are peop,0.0,0.0,Witty_Daddy,1,Positive
11/Feb/2019,This great decision that now finally woman are now allowed enter this temple Sabka,0.0,0.0,dash_crazy5,1,Positive
11/Feb/2019,This great movement and every woman should show support Sabka,0.0,0.0,style_icon130,1,Positive
11/Feb/2019,All thecwinen should come together and stand United support this movement Sabka,0.0,0.0,style_icon130,1,Positive
11/Feb/2019,After year finally the temple board ha now started allowing woman enter the temple let show our support,0.0,0.0,style_icon130,1,Positive
11/Feb/2019,Let makesure give shoutout all female friend check the Temple Join the movement,0.0,0.0,arti_316,1,Positive
11/Feb/2019,What are you waiting for let support nJoin the movement now SabKa,0.0,0.0,arti_316,1,Positive
11/Feb/2019,you haven yet then checkout the video Sabka,0.0,0.0,arti_316,0,Neutral
11/Feb/2019,Requesting all the woman join the movement Temple SabKa,0.0,0.0,dusht_makhi88,1,Positive
11/Feb/2019,Hey everyone don miss the opportunity become part this movement SabKa,0.0,0.0,dusht_makhi88,1,Positive
11/Feb/2019,Much needed initiative with strong message Sabka,0.0,0.0,dusht_makhi88,1,Positive
11/Feb/2019,Though decision allow woman into the Sabka ha been accepted the temple board there are peop,0.0,0.0,GarimaRathi51,1,Positive
11/Feb/2019,Inflicting violence woman the basis religious sentiment wrong SabKa,1.0,0.0,ScoopWhoop,-1,Negative
11/Feb/2019,Though decision allow woman into the Sabka ha been accepted the temple board there are peop,0.0,0.0,fangs_vampire,1,Positive
11/Feb/2019,Sabka Now watch this video and take decision time,0.0,0.0,SaikatGon1,0,Neutral
11/Feb/2019,Now everyone can support Sabka movement fight against discrimination,0.0,0.0,SaikatGon1,0,Neutral
11/Feb/2019,Calling everyone support all the woman Sabka,0.0,0.0,SaikatGon1,1,Positive
11/Feb/2019,Let all get together and our bit make statement SabKa,0.0,0.0,BeyondEllipses,0,Neutral
11/Feb/2019,Time come forward and support the woman who wish sabarimala Sabka,0.0,0.0,arti_316,1,Positive
11/Feb/2019,Let makesure all support and celebrate the Supreme Court decision Sabka,0.0,0.0,arti_316,1,Positive
11/Feb/2019,really important show them how powerful woman are SabKa,0.0,0.0,arti_316,1,Positive
11/Feb/2019,People makesure support Sabka movement fight against discrimination,0.0,0.0,dusht_makhi88,0,Neutral
11/Feb/2019,Definitely brilliant initiative with strong message Sabka,0.0,0.0,dusht_makhi88,1,Positive
11/Feb/2019,Good see the board temple agreeing upon woman entering the temple premise nLadies time check,0.0,0.0,harshf1,1,Positive
11/Feb/2019,Here the video which tell truth Sabka xbe,1.0,2.0,dusht_makhi88,1,Positive
11/Feb/2019,Sabka nMust watch video And know the truth xbe,6.0,6.0,Vc6dGwu09RsvkYb,1,Positive
11/Feb/2019,Gender equality and right worship without discrimination Sabka revolution that must supporte,0.0,0.0,BeyondEllipses,1,Positive
11/Feb/2019,temple board finally allows woman enter the temple Those who are the temple check Facebook using Sabka,0.0,0.0,harshf1,0,Neutral
11/Feb/2019,Sabka nMust watch video And know the truth,1.0,1.0,AnuBadhala,1,Positive
11/Feb/2019,Sabka nIs this practice not allowing woman the temple mentioned Shrimad Bhagwad Geeta and Holy,0.0,0.0,SoniyaS93299034,0,Neutral
11/Feb/2019,Why this Trending doe mischief DONT PLAY WITH INDIANS MIND,0.0,0.0,kvivek_anandan,-1,Negative
11/Feb/2019,Check Facebook and send your response using stand,0.0,0.0,Radhika_Tiwari9,0,Neutral
11/Feb/2019,Right enter Sabrimala temple and supporting will spark more conversation put end,0.0,0.0,Radhika_Tiwari9,1,Positive
11/Feb/2019,Gender equality and right worship without discrimination revolution that must,0.0,0.0,Radhika_Tiwari9,1,Positive
11/Feb/2019,wonderful Initiative raise woman voice for their right for praying Women are al,0.0,0.0,ariful_96,1,Positive
11/Feb/2019,nLet come together and stand solidarity with the woman that the discriminatory practice can abolished,0.0,0.0,pcee19,1,Positive
11/Feb/2019,wonderful Initiative raise woman voice for their right for praying Women are al,3.0,0.0,forever_akela,1,Positive
11/Feb/2019,Let all together support and celebrate the Supreme Court decision Check Faceb,0.0,0.0,fangs_vampire,1,Positive
11/Feb/2019,Females checkin and show the support this movement,0.0,0.0,fangs_vampire,1,Positive
11/Feb/2019,revolution that must supported one and all Females checkin and,1.0,0.0,FailuresWay,1,Positive
11/Feb/2019,When the Supreme Court ha allowed Women enter Sabrimala Temple then one can stop them There reason,1.0,0.0,fangs_vampire,1,Positive
11/Feb/2019,When the Supreme Court ha allowed Women enter Sabrimala Temple then one can stop them There reason,1.0,0.0,PrynkSejpl1,1,Positive
11/Feb/2019,Supreme court had passed the order for all woman allowed entry into the temple nThe temple board,1.0,0.0,FailuresWay,1,Positive
11/Feb/2019,Just Cometogather Raise Your Hands For Women Rights now And Support This Great Initiative,0.0,0.0,ItsCrazzySoul,1,Positive
11/Feb/2019,Excercise your Right enter Sabrimala temple and support the movement Facebook,0.0,0.0,Ind_Arya,1,Positive
11/Feb/2019,The time that all need come together and stand for something that go beyond our individual identity wom,1.0,0.0,tosifgehlot,0,Neutral
11/Feb/2019,Sadly became political issue but any sane person would support equal right for woman pray all religio,4.0,0.0,oldschoolmonk,1,Positive
11/Feb/2019,Check out Temple support all woman this courageous step Have you checked Join the Movement Here,1.0,0.0,ShayarHu_,1,Positive
11/Feb/2019,female can check sabrimala and join the movement,3.0,0.0,quirky_bunny,1,Positive
11/Feb/2019,With this virtual presence option helping woman show their support huge number tha,0.0,0.0,Legal_sangeeta,1,Positive
11/Feb/2019,fully support initiative Women have the right pray anywhere and human cannot decide,0.0,0.0,Legal_sangeeta,1,Positive
11/Feb/2019,God for everyone pray and there shouldn any discriminatory practice for men and woman,0.0,0.0,Legal_sangeeta,1,Positive
11/Feb/2019,Need few more initiative like this,0.0,0.0,imPriyaVK,1,Positive
11/Feb/2019,When the Supreme Court ha allowed Women enter sabrimala Temple then one can stop them There reason,0.0,0.0,Viral_Sejpal,1,Positive
11/Feb/2019,Emotions people are with temple should not hurt devotion should not destroyed,2.0,0.0,Not_Your_Kiu,1,Positive
11/Feb/2019,Temple ha allowed woman enter celebrate this occasion check the facebook page,0.0,0.0,prnv__,1,Positive
11/Feb/2019,Temple ha allowed woman enter celebrate this occasion check the facebook page,0.0,0.0,GirishGohil_,1,Positive
11/Feb/2019,Finally ladie all age are able enter the premise,0.0,0.0,MastaniHu_,0,Neutral
11/Feb/2019,Check Facebook and send your response using stand,0.0,0.0,me_RAHUL__,0,Neutral
11/Feb/2019,let celebrate this Fantastic decision checking the Facebook page,0.0,0.0,RoyalViratian,1,Positive
11/Feb/2019,wonderful Initiative raise woman voice for their right for praying,0.0,0.0,csethi329,1,Positive
11/Feb/2019,Change happens when you dare something Here your chance join the movement amp exte,0.0,0.0,golgappa_girl,1,Positive
11/Feb/2019,supporting the movement Females checkin and show the support this movement,0.0,0.0,Inductiveberry_,1,Positive
11/Feb/2019,Time for change Females shud check Facebook support woman enter the temple,0.0,0.0,Witty_Daddy,1,Positive
11/Feb/2019,time all come together and stand for something that go beyond our individual identity woman shud unite,0.0,0.0,Witty_Daddy,0,Neutral
11/Feb/2019,Just for the quality just for the right need come together for have vanish dis,0.0,0.0,iampoeticsid,0,Neutral
11/Feb/2019,nLet come together and stand solidarity with the woman that the discriminatory practice can abolished,1.0,0.0,messlicious,1,Positive
11/Feb/2019,Gender equality and right worship without discrimination,0.0,0.0,I_Atheist_,1,Positive
11/Feb/2019,Guys now let start contributing this big cause,2.0,1.0,AawariHu_,0,Neutral
11/Feb/2019,time support this great initiative,0.0,0.0,Dhakad_Chhori,1,Positive
11/Feb/2019,not About what were the Traditions all about What the need today,0.0,0.0,TweepNextDoor_,0,Neutral
11/Feb/2019,Now come join the development checking the Temple Facebook,0.0,0.0,manotoshjk,1,Positive
11/Feb/2019,not About what were the Traditions all about What the need today,0.0,0.0,ahlawat_sam,0,Neutral
11/Feb/2019,truly wonderful move Supreme Court allowed woman enter,0.0,0.0,manotoshjk,1,Positive
11/Feb/2019,Now come forward and support this cause allowing woman enter into the,0.0,0.0,manotoshjk,1,Positive
11/Feb/2019,Change happens when you dare something check the Temple support woman all over this,0.0,0.0,bongo_bondhu,1,Positive
11/Feb/2019,The time ha come that stand solidarity for equality The board the Temple ha finally allowed,1.0,0.0,bongo_bondhu,1,Positive
11/Feb/2019,Whole nation showing their support towards,0.0,0.0,Razzilicious__R,1,Positive
11/Feb/2019,Right enter Sabrimala temple and supporting will spark more conversation put end,0.0,0.0,PagluPiggu,1,Positive
11/Feb/2019,Great judgement every woman are allowed into the temple premise let celebrate this Movement,1.0,0.0,Razzilicious__R,1,Positive
11/Feb/2019,will visit the temple Supreme court allows girl inside the temple,0.0,0.0,Razzilicious__R,1,Positive
11/Feb/2019,support Females check temple and show the support,0.0,0.0,Razzilicious__R,1,Positive
11/Feb/2019,Awesome opportunity vote Facebook support this cause,0.0,0.0,Razzilicious__R,1,Positive
11/Feb/2019,Step ahead and show support for this movement,0.0,0.0,Razzilicious__R,1,Positive
11/Feb/2019,Show your support for this wonderful movement,0.0,0.0,zoomharish10,1,Positive
11/Feb/2019,The revolution ha begun check into Temple show solidarity with woman,1.0,0.0,minhan408,1,Positive
11/Feb/2019,Great move Supreme Court allowed woman enter the,0.0,0.0,zoomharish10,1,Positive
11/Feb/2019,Everyone must vote Facebook support this cause,0.0,0.0,zoomharish10,1,Positive
11/Feb/2019,like remain the entirety sister who need enter the Temple lady pls registration,0.0,0.0,AyePagla,1,Positive
11/Feb/2019,Temple board ha finally agreed allow woman all age entry into the temple Please check the templ,8.0,2.0,RiaRevealed,1,Positive
11/Feb/2019,Right enter Sabrimala temple and supporting will spark more conversation put end,4.0,3.0,AliQuliMirzaAQM,1,Positive
11/Feb/2019,Come forward and support this cause allowing woman enter into the,0.0,0.0,iams_rp,1,Positive
11/Feb/2019,Change happens when you set out accomplish something register with the Temple help lady all ove,0.0,0.0,AyePagla,1,Positive
11/Feb/2019,Check Facebook and send your response using stand,1.0,0.0,BollywoodArvind,0,Neutral
11/Feb/2019,About time stood united solidarity for equality Let check Temple show our support,0.0,0.0,minhan408,1,Positive
11/Feb/2019,Thanks those people who are supporting their entry temple premise,0.0,0.0,rg2118,1,Positive
11/Feb/2019,The board the Temple ha finally allowed woman all age enter the holy shrine Welcome step,1.0,0.0,iKaushikBaruah,1,Positive
11/Feb/2019,The time ha come that remain solidarity for balance The leading body the Temple ha last,0.0,0.0,AyePagla,1,Positive
11/Feb/2019,happy woman India united for new revolution,0.0,0.0,iamMiraDevi,1,Positive
11/Feb/2019,Really one the best move Supreme Court allowed woman enter the,0.0,0.0,itz_Babita,1,Positive
11/Feb/2019,show the support this movement stand solidarity with Women,1.0,0.0,kuhelly1,1,Positive
11/Feb/2019,For year woman India between the age weren allowed enter the Shrine nWhile the,1.0,0.0,RaviKapoor,0,Neutral
11/Feb/2019,Visit Facebook support this cause,0.0,0.0,iams_rp,1,Positive
11/Feb/2019,decent Initiative raise lady voice for their right,0.0,0.0,rangilalaunde,0,Neutral
11/Feb/2019,Such beautiful time stand with many supporting their entry temple premise,0.0,0.0,itz_Babita,1,Positive
11/Feb/2019,Everybody let support Females check temple and show the support,0.0,0.0,prageeth28,1,Positive
11/Feb/2019,One the best time vote Facebook support this cause,0.0,0.0,itz_Babita,1,Positive
11/Feb/2019,great Initiative raise lady voice for their right for imploring,0.0,0.0,rangilalaunde,1,Positive
11/Feb/2019,Kudos those people who are supporting their entry temple premise,0.0,0.0,iamMiraDevi,1,Positive
11/Feb/2019,support this cause about time also take the step forward,0.0,0.0,pintusadukhn,1,Positive
11/Feb/2019,Everyone now Take step forward and show support for this movement,0.0,0.0,rg2118,1,Positive
11/Feb/2019,Guys now let start contributing this big cause,0.0,0.0,ssvasan91,0,Neutral
11/Feb/2019,Finally lady are being permitted enter the sanctuary premise Temple,0.0,0.0,rangilalaunde,0,Neutral
